"artist_name","user_first_name","item_in_session","user_last_name","song_length","session_id","song_title","user_id"
"Kings Of Leon","Jacqueline","29","Lynch","201.79546","486","Revelry","29"
"Damian Marley / Stephen Marley / Rovleta Fraser","Jacqueline","30","Lynch","255.55546","486","Hey Girl","29"
"O Rappa","Jacqueline","32","Lynch","195.83955","486","ÃÂ Noite","29"
"The Whitest Boy Alive","Jacqueline","33","Lynch","261.85098","486","Courage","29"
"Angels Of Light & Akron/Family","Jacqueline","34","Lynch","150.33424","486","Awake","29"
"Belanova","Jacqueline","35","Lynch","187.53261","486","Me Pregunto","29"
"Thee Headcoats","Jacqueline","36","Lynch","160.26077","486","Monkey's Paw","29"
"matchbox twenty","Jacqueline","37","Lynch","218.72281","486","Disease (Album Version)","29"
"Primal Scream","Jacqueline","38","Lynch","226.2722","486","Movin' On Up","29"
"DJ Krush & Toshinori Kondo","Jacqueline","39","Lynch","279.90159","486","Shoh-ka","29"
"Mindless Faith","Jacqueline","40","Lynch","312.47628","486","Independence Day (version)","29"
"Ella Baila Sola","Tegan","3","Levine","259.00363","545","Y Quisiera","80"
"Barry Tuckwell/Academy of St Martin-in-the-Fields/Sir Neville Marriner","Jacqueline","41","Lynch","277.15873","486","Horn Concerto No. 4 in E flat K495: II. Romance (Andante cantabile)","29"
"Black Moth Super Rainbow","Tegan","4","Levine","221.28281","545","Early 70's Gymnastics","80"
"Old 97's","Jacqueline","42","Lynch","231.28771","486","Victoria (LP Version)","29"
"The Dangerous Summer","Jacqueline","43","Lynch","218.33098","486","Wake Up","29"
"Randy Travis","Jacqueline","45","Lynch","237.03465","486","Hard Rock Bottom Of Your Heart (Single Remix Remastered Version)","29"
"M.I.A.","Jacqueline","46","Lynch","206.13179","486","Paper Planes","29"
"The Strokes","Jacqueline","47","Lynch","197.53751","486","Last Nite","29"
"Justice","Jacqueline","48","Lynch","295.94077","486","Let There Be Light (album version)","29"
"The Killers","Jordan","1","Hicks","220.89098","547","When You Were Young","37"
"Method Man / Busta Rhymes","Kevin","0","Arellano","232.22812","541","What's Happenin'","66"
"Guns N' Roses","Jacqueline","50","Lynch","455.52281","486","Sympathy For The Devil","29"
"Lily Allen","Jordan","2","Hicks","194.76853","547","Smile","37"
"MGMT","Kevin","1","Arellano","264.17587","541","Time To Pretend","66"
"The Unicorns","Jordan","3","Hicks","222.74567","547","Sea Ghost","37"
"Widespread Panic","Jacqueline","51","Lynch","400.79628","486","Papa's Home","29"
"Testament","Jacqueline","52","Lynch","253.64853","486","Afterlife","29"
"Gogol Bordello","Jacqueline","53","Lynch","375.45751","486","Dub The Frequencies Of Love","29"
"BT Express","Kate","1","Harrell","352.88771","537","Do It ('Til You're Satisfied)","97"
"Tal Bachman","Jacqueline","54","Lynch","224.70485","486","She's So High","29"
"Jacky Terrasson","Kate","2","Harrell","342.7522","537","Le Jardin d'Hiver","97"
"Gorillaz","Jacqueline","55","Lynch","199.05261","486","Fire Coming Out Of The Monkey's Head","29"
"Paul Oakenfold","Wyatt","1","Scott","254.14485","527","Ready_ Steady_ Go (Album Version)","9"
"New Found Glory","Jacqueline","56","Lynch","169.87383","486","Better Off Dead","29"
"The Ordinary Boys","Kate","3","Harrell","162.87302","537","Boys Will Be Boys","97"
"Train","Wyatt","2","Scott","216.76363","527","Hey_ Soul Sister","9"
"The Undertones","Kate","4","Harrell","156.36853","537","My Perfect Cousin","97"
"Queens Of The Stone Age","Jacqueline","57","Lynch","364.90404","486","God Is On The Radio","29"
"Elliott Smith","Jordan","0","Hicks","141.42649","550","Between The Bars","37"
"The White Stripes","Kate","5","Harrell","232.61995","537","Seven Nation Army","97"
"Thursday","Jacqueline","58","Lynch","250.17424","486","Signals Over The Air","29"
"Weezer","Kate","7","Harrell","167.3922","537","Susanne","97"
"Baby Bash / Russell Lee","Kate","8","Harrell","269.00853","537","Sexy Eyes","97"
"Dwight Yoakam","Jacqueline","59","Lynch","239.3073","486","You're The One","29"
"Lara","Kate","9","Harrell","205.58322","537","La Otra Princesa","97"
"Kings Of Leon","Jacqueline","60","Lynch","189.1522","486","McFearless","29"
"ManÃÂ¡","Kate","10","Harrell","252.86485","537","Rayando el sol","97"
"Markus KrunegÃÂ¥rd","Jacqueline","61","Lynch","185.5473","486","Genom tunna tyger","29"
"Local Natives","Jacqueline","62","Lynch","240.8224","486","Cards & Quarters","29"
"La Roux","Kate","11","Harrell","205.60934","537","Bulletproof","97"
"Philipp Poisel","Jacqueline","63","Lynch","258.66404","486","Seerosenteich","29"
"Jedi Mind Tricks","Kate","12","Harrell","244.32281","537","Ripped To Shreds (feat. Vinnie Paz_ Celph Titled & Demoz)","97"
"Nightcrawlers","Jacqueline","64","Lynch","264.14975","486","Push The Feeling On","29"
"Tapes n Tapes","Kate","13","Harrell","191.63383","537","Say Back Something","97"
"Paramore","Kate","14","Harrell","230.45179","537","Careful (Album Version)","97"
"Eric Church","Jacqueline","65","Lynch","190.64118","486","Guys Like Me","29"
"Josh Groban","Kate","15","Harrell","244.45342","537","Petit Papa Noel (Album Version)","97"
"Billy Currington","Kate","16","Harrell","215.82322","537","Good Directions","97"
"Mayer Hawthorne","Kate","17","Harrell","179.25179","537","Shiny & New","97"
"Scandinavian Music Group","Chloe","0","Cuevas","544.88771","542","Kun Puut Tekee SeittiÃÂ¤","49"
"Macaco","Lily","0","Burns","284.52526","546","Mama Tierra","32"
"Gorillaz","Kate","18","Harrell","230.68689","537","M1 A1","97"
"Binary Star","Kate","19","Harrell","157.72689","537","Slang Blade","97"
"The Mars Volta","Kate","20","Harrell","344.92036","537","Aberinkula","97"
"MGMT","Jacqueline","67","Lynch","264.17587","486","Time To Pretend","29"
"Children Of Bodom","Jacqueline","68","Lynch","204.69506","486","Don't Stop At The Top","29"
"K's Choice","Kate","21","Harrell","288.57424","537","Not An Addict","97"
"The Human League","Jacqueline","69","Lynch","265.35138","486","Human","29"
"Elvis Presley","Kate","22","Harrell","273.76281","537","Suspicious Minds","97"
"Sleater-kinney","Jacqueline","70","Lynch","190.45832","486","Good Things","29"
"Bat For Lashes","Kate","23","Harrell","187.71546","537","Moon And Moon","97"
"Adam Lambert","Jacqueline","71","Lynch","228.23138","486","If I Had You","29"
"Base Ball Bear","Kate","24","Harrell","255.60771","537","Sayonara-Nostalgia","97"
"Yeah Yeah Yeahs","Jacqueline","72","Lynch","314.46159","486","No No No","29"
"Nevermore","Kate","25","Harrell","326.53016","537","Passenger","97"
"Jake Hess","Jacqueline","73","Lynch","199.26159","486","You And Me Jesus","29"
"Stacie Orrico","Kate","26","Harrell","238.78485","537","So Pray (Genuine Album Version)","97"
"Devo","Kate","27","Harrell","173.81832","537","Girl U Want (Live)","97"
"Chet Baker","Kate","28","Harrell","378.74893","537","Blame It on My Youth (From ""Let's Get Lost"")","97"
"Guns N' Roses","Kate","29","Harrell","459.20608","537","Sympathy For The Devil","97"
"Dwight Yoakam","Kate","30","Harrell","239.3073","537","You're The One","97"
"Spinners","Kate","31","Harrell","444.13342","537","Rubberband Man","97"
"Diam's","Kate","33","Harrell","284.9171","537","Suzy 2003 (Live)","97"
"Prohom","Lily","0","Koch","246.38649","417","Mise En Bouche","15"
"Nicholas Hooper","Kate","34","Harrell","104.98567","537","Ron's Victory (""Harry Potter & The Half-Blood Prince"")","97"
"Drake / Lil Wayne / Young Jeezy","Lily","1","Koch","225.2273","417","I'm Goin In","15"
"Traffic","Kate","35","Harrell","195.39546","537","Something New","97"
"Straight No Chaser","Kate","36","Harrell","214.88281","537","I'm Yours / Somewhere Over The Rainbow (EP Version)","97"
"Leonard Cohen","Kate","37","Harrell","340.53179","537","So Long_ Marianne","97"
"The Strokes","Kate","38","Harrell","208.06485","537","The Modern Age","97"
"Brad Mehldau","Kate","39","Harrell","651.78077","537","Moon River (Live) (Album Version)","97"
"Selena","Kate","40","Harrell","329.58649","537","Como La Flor (2005 Re-mastering) (Live)","97"
"Nirvana","Kate","41","Harrell","219.08853","537","Come As You Are","97"
"Her Bright Skies","Kate","42","Harrell","203.54567","537","Heartbreaker","97"
"Aerosmith","Kate","43","Harrell","235.36281","537","Pink","97"
"Stephen Marley","Kate","44","Harrell","255.05914","537","Chase Dem","97"
"Eric Church","Jacqueline","1","Lynch","171.72853","556","My Heart's Got A Memory","29"
"David Morales W/ Tamra Keenan","Kate","45","Harrell","347.27138","537","Here I Am (Album Version)","97"
"Shaggy","Jacqueline","2","Lynch","246.88281","556","Boombastic","29"
"Jacky Terrasson","Jacqueline","3","Lynch","342.7522","556","Le Jardin d'Hiver","29"
"Raymond Van Het Groenewoud","Kate","46","Harrell","163.65669","537","Het Nummer Van God","97"
"Rammstein","Kate","47","Harrell","235.59791","537","TE QUIERO PUTA!","97"
"Wykked Wytch","Jacqueline","4","Lynch","224.31302","556","Ripping Flesh","29"
"Cartola","Kate","48","Harrell","127.242","537","Tive Sim","97"
"Jack Johnson","Kate","49","Harrell","228.8322","537","Fortunate Fool","97"
"Tom Waits","Jacqueline","5","Lynch","197.85098","556","Whistlin' Past The Graveyard","29"
"Colbie Caillat","Jacqueline","6","Lynch","196.17914","556","Bubbly","29"
"Coldplay","Kate","50","Harrell","268.38159","537","Yellow","97"
"Does It Offend You_ Yeah?","Jacqueline","7","Lynch","220.57751","556","Doomed Now","29"
"OneRepublic","Sara","1","Johnson","224.67873","411","Secrets","95"
"The Crests","Kate","51","Harrell","182.88281","537","16 Candles","97"
"Mutemath","Jacqueline","8","Lynch","200.51546","556","Spotlight","29"
"Muse","Sara","2","Johnson","304.84853","411","Uprising","95"
"Owl City","Kate","52","Harrell","231.67955","537","Vanilla Twilight","97"
"Parachute","Jacqueline","9","Lynch","253.49179","556","The New Year","29"
"Billy Bob Thornton and The Peasall Sisters","Kate","53","Harrell","164.80608","537","Road to Kaintuck","97"
"Newton Faulkner","Sara","3","Johnson","236.66893","411","Dream Catch Me","95"
"Funkadelic","Kate","54","Harrell","626.07628","537","Uncle Jam","97"
"Scorpions","Jacqueline","10","Lynch","157.04771","556","When The Smoke Is Going Down","29"
"OneRepublic","Sara","4","Johnson","224.67873","411","Secrets","95"
"Krisiun","Jacqueline","11","Lynch","167.91465","556","In League With Satan","29"
"Edward Sharpe & The Magnetic Zeros","Jacqueline","12","Lynch","306.31138","556","Home","29"
"Tiger Lou","Sara","5","Johnson","208.45669","411","Sam_ As In Samantha","95"
"Aerosmith","Sara","6","Johnson","319.73832","411","Crazy","95"
"Zac Brown Band","Kate","55","Harrell","197.53751","537","Different Kind Of Fine (Album)","97"
"Slightly Stoopid","Jacqueline","13","Lynch","204.59057","556","Bandelero","29"
"Jack Johnson","Kate","56","Harrell","173.42649","537","Wrong Turn","97"
"Creedence Clearwater Revival","Jacqueline","14","Lynch","141.60934","556","Bad Moon Rising","29"
"Erin Bode","Sara","7","Johnson","252.05506","411","Here_ There And Everywhere","95"
"Limi-T 21","Jacqueline","15","Lynch","210.70322","556","Estoy Enamorado De Ella (Salsa)","29"
"Static-X","Kate","57","Harrell","266.47465","537","The Trance Is The Motion [Live]","97"
"Cage The Elephant","Sara","8","Johnson","175.12444","411","Ain't No Rest For The Wicked (Original Version)","95"
"Kollaa KestÃÂ¤ÃÂ¤","Jacqueline","16","Lynch","101.19791","556","Musti Sotakoira (2007 Digital Remaster)","29"
"Jacky Terrasson","Jacqueline","17","Lynch","342.7522","556","Le Jardin d'Hiver","29"
"Arthur Conley","Sara","9","Johnson","140.69506","411","Sweet Soul Music (Single/LP Version)","95"
"Five Finger Death Punch","Sara","10","Johnson","200.17587","411","Stranger than Fiction","95"
"Yann Tiersen","Jacqueline","18","Lynch","267.78077","556","Le Moulin","29"
"Vampire Weekend","Sara","11","Johnson","159.81669","411","I Stand Corrected (Album)","95"
"BjÃÂ¶rk","Sara","12","Johnson","348.57751","411","Undo","95"
"Bananarama","Jacqueline","19","Lynch","219.0624","556","Venus","29"
"Red Hot Chili Peppers","Jacqueline","20","Lynch","334.65424","556","Snow [Hey Oh] (Album Version)","29"
"The Adverts","Sara","13","Johnson","122.09587","411","We Who Wait (Single)","95"
"She & Him","Sara","14","Johnson","162.66404","411","Sweet Darlin'","95"
"Florence + The Machine","Sara","15","Johnson","219.66322","411","Dog Days Are Over (Radio Edit)","95"
"The Police","Jacqueline","22","Lynch","265.79546","556","The Bed's Too Big Without You","29"
"The Cinematic Orchestra feat. Lou Rhodes","Sara","16","Johnson","522.68363","411","Time and Space","95"
"Spacehog","Jacqueline","23","Lynch","299.49342","556","In The Meantime (LP Version)","29"
"Owl City","Jacqueline","24","Lynch","231.67955","556","Vanilla Twilight","29"
"Dead Kennedys","Sara","17","Johnson","160.78322","411","Too Drunk to Fuck","95"
"The Game","Jacqueline","25","Lynch","157.88363","556","No More Fun And Games","29"
"Kid Cudi","Sara","18","Johnson","259.00363","411","Cudi Zone","95"
"M. Pokora","Jacqueline","26","Lynch","198.29506","556","Danse Pour Moi","29"
"Kanye West","Jacqueline","27","Lynch","237.47873","556","Flashing Lights","29"
"Five Iron Frenzy","Sara","19","Johnson","236.09424","411","Canada","95"
"Pearl Jam","Jacqueline","28","Lynch","67.44771","556","Encore Break","29"
"Les MisÃÂ©rables - 10th Anniversary Concert","Sara","20","Johnson","128.05179","411","Lovely Ladies","95"
"Wayne Newton","Jacqueline","30","Lynch","154.74893","556","Danke Schoen","29"
"Rage Against The Machine","Sara","22","Johnson","319.50322","411","Bulls On Parade","95"
"Yeasayer","Jacqueline","31","Lynch","299.38893","556","Love Me Girl","29"
"Alceu ValenÃÂ§a","Sara","23","Johnson","162.58567","411","Recado Falado (MetrÃÂ´ Da Saudade)","95"
"Plain White T's","Jacqueline","32","Lynch","232.202","556","Hey There Delilah","29"
"Maxwell","Sara","24","Johnson","255.242","411","Pretty Wings","95"
"Death Cab for Cutie","Jacqueline","33","Lynch","136.12363","556","The Sound of Settling (Album Version)","29"
"Smile Empty Soul","Sara","25","Johnson","218.61832","411","Bottom of a Bottle (Explicit Album Version)","95"
"Usher","Jacqueline","34","Lynch","252.96934","556","You'll Be In My Heart","29"
"Corona","Sara","26","Johnson","264.202","411","The Rhythm Of The Night","95"
"Daisuke Miyatani","Jacqueline","35","Lynch","231.23546","556","Summer Child","29"
"Eddie Vedder","Sara","27","Johnson","199.23546","411","End Of The Road","95"
"FM Static","Jacqueline","36","Lynch","182.41261","556","Boy Meets Girl (And Vice Versa)","29"
"Young Money featuring Lloyd","Kaleb","0","Cook","196.33587","364","BedRock (Radio Edit) (feat.Lloyd)","54"
"Jukebox The Ghost","Sara","28","Johnson","254.30159","411","Good Day","95"
"Johnny Bristol","Kaleb","1","Cook","198.1122","364","Hang On In There Baby","54"
"Tegan And Sara","Sara","29","Johnson","141.50485","411","Call It Off (Album Version)","95"
"Dead Poetic","Sara","30","Johnson","246.38649","411","Dimmer Light","95"
"Howard Jones","Sara","31","Johnson","274.31138","411","Dig This Well Deep","95"
"Mohsen Namjoo","Sara","32","Johnson","395.15383","411","Toranj","95"
"the bird and the bee","Sara","33","Johnson","246.59546","411","Love Letter To Japan","95"
"Esa Pakarinen","Sara","34","Johnson","141.66159","411","Hullu mies hullu","95"
"Linkin Park","Sara","35","Johnson","268.61669","411","New Divide (Album Version)","95"
"Lil Wayne / Bobby Valentino / Kidd Kidd","Jayden","1","Duffy","286.95465","509","Mrs. Officer","76"
"The Buggles","Sara","36","Johnson","198.08608","411","Video Killed The Radio Star","95"
"Roberto Torres","Jayden","2","Duffy","237.84444","509","La Muy_ Muy","76"
"Frumpies","Sara","37","Johnson","134.47791","411","Fuck Kitty","95"
"Francisca Valenzuela","Sara","39","Johnson","212.84526","411","Afortunada","95"
"The Killers","Jayden","3","Duffy","218.85342","509","This Is Your Life","76"
"Lil Wayne / Eminem","Sara","40","Johnson","229.58975","411","Drop The World","95"
"The All-American Rejects","Jayden","4","Duffy","238.86322","509","Move Along","76"
"City And Colour","Sara","41","Johnson","228.54485","411","Confessions","95"
"Of Montreal","Martin","0","Johnson","271.38567","415","Faberge Falls For Shuggie","55"
"Ilan Eshkeri / London Metropolitan Orchestra / Andy Brown","Sara","42","Johnson","201.61261","411","The Star Shines","95"
"Sniff 'n' The Tears","Sara","43","Johnson","220.89098","411","Driver's Seat","95"
"OneRepublic","Martin","1","Johnson","230.63465","415","Say (All I Need)","55"
"Jack Johnson","Sara","44","Johnson","212.68853","411","Breakdown","95"
"Collie Buddz","Martin","2","Johnson","224.91383","415","..Come Around","55"
"The All-American Rejects","Sara","45","Johnson","194.55955","411","Dirty Little Secret","95"
"Salvador","Martin","3","Johnson","250.67057","415","Find The Reason (Album Version)","55"
"The Dresden Dolls","Sara","46","Johnson","286.40608","411","Coin-Operated Boy","95"
"The Verve","Martin","5","Johnson","360.25424","415","Bitter Sweet Symphony","55"
"The fFormula","Sara","47","Johnson","239.96036","411","Cold Blooded (Acid Cleanse)","95"
"Brad Paisley","Sara","48","Johnson","256.10404","411","Then","95"
"Sick Of It All","Sara","49","Johnson","52.32281","411","Clobberin' Time","95"
"The Killers","Sara","50","Johnson","206.10567","411","Why Don't You Find Out For Yourself","95"
"Edward Sharpe & The Magnetic Zeros","Sara","52","Johnson","306.31138","411","Home","95"
"Leona Lewis","Sara","53","Johnson","203.88526","411","Forgive Me","95"
"Cream","Sara","55","Johnson","166.71302","411","Tales Of Brave Ulysses","95"
"BeyoncÃÂ©","Sara","56","Johnson","261.74649","411","Halo","95"
"Matthew Jay","Sara","57","Johnson","220.62975","411","Become Yourself","95"
"Reel Big Fish","Sara","58","Johnson","64.67873","411","Another F.U. Song (Album)","95"
"Talib Kweli","Sara","59","Johnson","187.74159","411","Eat To Live (Amended Version)","95"
"PJ Harvey","Sara","60","Johnson","64.88771","411","No Child Of Mine","95"
"Wet Wet Wet","Sara","61","Johnson","219.81995","411","Goodnight Girl","95"
"Lifehouse","Sara","62","Johnson","236.25098","411","All In","95"
"Bram Vermeulen","Sara","63","Johnson","251.42812","411","Mamma","95"
"BjÃÂ¶rk","Sara","64","Johnson","348.57751","411","Undo","95"
"Cat Stevens","Sara","65","Johnson","231.60118","411","Where Do The Children Play?","95"
"El Coyote Y Su Banda Tierra Santa","Sara","66","Johnson","190.51057","411","Me Voy A Ir","95"
"22-20s","Sara","67","Johnson","237.16526","411","Such A Fool","95"
"Telepopmusik","Sara","68","Johnson","332.95628","411","Love Can Damage Your Health","95"
"Arthur & Yu","Sara","69","Johnson","162.61179","411","The Ghost Of Old Bull Lee","95"
"Five Iron Frenzy","Sara","70","Johnson","236.09424","411","Canada","95"
"The Notorious B.I.G.","Sara","71","Johnson","204.66893","411","Ten Commandments (Amended Version)","95"
"The Future Sound of London","Ryan","0","Smith","405.28934","873","Papua New Guinea","26"
"Harmonia","Ryan","1","Smith","655.77751","873","Sehr kosmisch","26"
"My Chemical Romance","Dustin","7","Lee","311.11791","86","Welcome To The Black Parade (Album Version)","87"
"Disturbing Tha Peace / Ludacris / Mystikal / I-20","Mohammad","0","Rodriguez","276.4273","888","Move Bitch","88"
"Carlos PaiÃÂ£o","Mohammad","1","Rodriguez","185.99138","888","Playback","88"
"Snowgoons","Mohammad","6","Rodriguez","239.28118","888","Show Love","88"
"Steve Miller","Mohammad","7","Rodriguez","325.22404","888","Born To Be Blue","88"
"Creed","Mohammad","8","Rodriguez","295.3922","888","My Sacrifice","88"
"Max Richter","Mohammad","10","Rodriguez","208.40444","888","Untitled (Figures)","88"
"Jason Mraz","Mohammad","11","Rodriguez","235.49342","888","Geek In The Pink (Album Version)","88"
"Betty Everett","Mohammad","12","Rodriguez","139.67628","888","You're No Good","88"
"Madonna","Mohammad","13","Rodriguez","260.75383","888","Beautiful Stranger","88"
"Theory Of A Deadman","Mohammad","14","Rodriguez","246.54322","888","Santa Monica","88"
"Chris Brown","Mohammad","15","Rodriguez","203.80689","888","Ain't No Way (You Won't Love Me)","88"
"Kansas","Mohammad","16","Rodriguez","202.29179","888","Dust in The Wind","88"
"Lacksley Castell","Mohammad","17","Rodriguez","543.7122","888","What A Great Day","88"
"The White Stripes","Mohammad","18","Rodriguez","231.81016","888","Seven Nation Army (Album Version)","88"
"Sophie B. Hawkins","Mohammad","19","Rodriguez","323.39546","888","Damn I Wish I Was Your Lover","88"
"Nik & Jay","Mohammad","20","Rodriguez","267.49342","888","En Dag Tilbage","88"
"Bobby McFerrin","Mohammad","21","Rodriguez","291.60444","888","Don't Worry Be Happy","88"
"Amon Amarth","Mohammad","22","Rodriguez","407.84934","888","Arson","88"
"Smif-n-Wessun","Mohammad","23","Rodriguez","325.72036","888","P.N.C. (LP Version)","88"
"Static-X","Jacqueline","1","Lynch","266.47465","709","The Trance Is The Motion [Live]","29"
"Mystikal","Mohammad","24","Rodriguez","254.98077","888","Shake Ya Ass","88"
"CKY","Jacqueline","2","Lynch","208.24771","709","All Power To Slaves","29"
"This is a Process of a Still Life","Mohammad","25","Rodriguez","396.12036","888","Constantly Under Surveillance","88"
"Vaselines","Jacqueline","3","Lynch","189.98812","709","Sex Sux (Amen) (Album)","29"
"Thyrfing","Jacqueline","4","Lynch","178.6771","709","Vargavinter","29"
"Bersuit Vergarabat","Ryan","1","Smith","259.63057","896","La Flor De Mis Heridas","26"
"Jason Mraz","Mohammad","26","Rodriguez","226.53342","888","After An Afternoon (Eagles Ballroom Live Version)","88"
"TV On The Radio","Jacqueline","5","Lynch","275.87873","709","Province","29"
"Mad Flava","Mohammad","27","Rodriguez","35.81342","888","Wax on Tha Belt (Baby G Gets Biz)","88"
"Black Sheep","Ryan","2","Smith","203.15383","896","The Choice Is Yours","26"
"The Cars","Mohammad","28","Rodriguez","234.65751","888","Tonight She Comes (LP Version)","88"
"The Presets","Jacqueline","6","Lynch","271.85587","709","Yippiyo-Ay","29"
"Obk","Ryan","3","Smith","377.15546","896","Lucifer (The Final Combination Mix)","26"
"Cat Stevens","Mohammad","29","Rodriguez","275.87873","888","Sun / C79","88"
"Bon Iver","Mohammad","30","Rodriguez","186.122","888","Creature Fear","88"
"Lady GaGa","Mohammad","31","Rodriguez","249.20771","888","Monster","88"
"Vince Gill","Mohammad","32","Rodriguez","255.81669","888","Feels Like Love","88"
"Snow Patrol","Mohammad","33","Rodriguez","195.21261","888","Hands Open","88"
"The Randy Rogers Band","Mohammad","35","Rodriguez","254.58893","888","One More Goodbye","88"
"Joan Baez","Mohammad","36","Rodriguez","193.17506","888","Don't Cry For Me Argentina","88"
"Natalie","Mohammad","37","Rodriguez","227.36934","888","Turnin' Me On","88"
"Dwight Yoakam","Mohammad","38","Rodriguez","239.3073","888","You're The One","88"
"Blackalicious","Mohammad","39","Rodriguez","276.92363","888","Deception","88"
"The Knux","Mohammad","40","Rodriguez","200.25424","888","Bang! Bang!","88"
"Creedence Clearwater Revival","Mohammad","41","Rodriguez","315.42812","888","Born On The Bayou","88"
"Leon Russell","Mohammad","42","Rodriguez","185.73016","888","Act Naturally (Album Version)","88"
"Iration","Mohammad","43","Rodriguez","208.24771","888","Changed My Mind","88"
"Natiruts","Mohammad","44","Rodriguez","210.88608","888","Jamaica Roots II(Agora E Sempre)","88"
"The New Pornographers","Mohammad","45","Rodriguez","169.24689","888","From Blown Speakers","88"
"The Avett Brothers","Mohammad","46","Rodriguez","287.97342","888","Head Full Of Doubt/Road Full Of Promise","88"
"Dina Carroll","Mohammad","47","Rodriguez","203.20608","888","Someone Like You","88"
"Rush Of Fools","Mohammad","48","Rodriguez","219.66322","888","Holy One","88"
"Morten Abel","Mohammad","49","Rodriguez","217.44281","888","Lydia","88"
"Tomcraft","Mohammad","50","Rodriguez","471.45751","888","Loneliness","88"
"BjÃÂ¶rk","Mohammad","51","Rodriguez","348.57751","888","Undo","88"
"JosÃÂ© Gonzalez","Mohammad","52","Rodriguez","158.48444","888","Heartbeats","88"
"Ween","Tegan","3","Levine","276.13995","893","The Stallion","80"
"Eminem","Mohammad","53","Rodriguez","284.86485","888","The Real Slim Shady","88"
"Robbie Dupree","Tegan","4","Levine","273.68444","893","If We Try Again","80"
"Natalie MacMaster","Mohammad","56","Rodriguez","186.80118","888","The E Flat Reel/The Recluse/James D Law/","88"
"Jeremih","Tegan","5","Levine","220.55138","893","My Ride","80"
"The Dodos","Mohammad","57","Rodriguez","374.69995","888","Paint The Rust","88"
"Kat DeLuna","Tegan","6","Levine","239.43791","893","Como Un SueÃÂ±o (Am I Dreaming)","80"
"The Format","Mohammad","58","Rodriguez","199.83628","888","Tie The Rope (Album Version)","88"
"Molotov Solution","Tegan","7","Levine","221.962","893","Awakening","80"
"Smash Mouth","Mohammad","59","Rodriguez","216.39791","888","All Star","88"
"And Then There Were None","Tegan","8","Levine","259.26485","893","Insozzz ...","80"
"Lostprophets","Anabelle","0","Simpson","244.03546","890","Broken Hearts_ Torn Up Letters And The Story Of A Lonely Girl","69"
"Philippe Rochard","Tegan","9","Levine","360.51546","893","Crumpshit","80"
"Superlitio","Anabelle","1","Simpson","247.92771","890","Favorite Song","69"
"The All-American Rejects","Tegan","10","Levine","260.77995","893","Your Star","80"
"Alliance Ethnik","Anabelle","2","Simpson","252.21179","890","ReprÃÂ©sente","69"
"Turing Machine","Tegan","11","Levine","522.762","893","Robotronic","80"
"Mighty Terror & His Calypsonians","Tegan","12","Levine","137.84771","893","Calypso War","80"
"Butterfingers","Tegan","13","Levine","341.75955","893","Words Vs Wisdom","80"
"NB Ridaz","Tegan","14","Levine","234.21342","893","Tu Eres","80"
"Shaggy / Ricardo Ducent","Jordan","0","Rodriguez","226.76853","843","It Wasn't Me","68"
"Michael BublÃÂ©","Tegan","15","Levine","244.21832","893","You'll Never Find Another Love Like Mine (Album Version)","80"
"Silver Mt. Zion","Tegan","16","Levine","308.53179","893","Sit in the Middle of Three Galloping Dogs","80"
"Copeland","Tegan","17","Levine","199.07873","893","Chin Up","80"
"Red Hot Chili Peppers","Tegan","18","Levine","321.82812","893","Californication (Album Version)","80"
"P.O.D.","Tegan","19","Levine","224.67873","893","The Reasons (Album Version)","80"
"Richard Vission & Static Avanger Starring Luciana","Tegan","20","Levine","375.43138","893","I Like That","80"
"After 7","Tegan","21","Levine","241.94567","893","Nights Like This","80"
"Ratatat","Ryann","0","Smith","184.0322","825","Nostrand","92"
"Sade","Aiden","0","Hess","332.12036","892","Cherish The Day","86"
"Elton John","Aiden","1","Hess","417.01832","892","Song For Guy","86"
"Lewis Black","Aiden","2","Hess","111.80363","892","Gamblers","86"
"Acoustic Alchemy","Tegan","0","Levine","169.1424","903","Coffee With Manni","80"
"Stryper","Tegan","1","Levine","295.70567","903","Lady","80"
"BjÃÂ¶rk","Tegan","2","Levine","348.57751","903","Undo","80"
"Plain White T S","Tegan","3","Levine","180.11383","903","Please Don't Do This (Album)","80"
"Blink-182","Tegan","4","Levine","173.76608","903","Feeling This","80"
"Eminem","Morris","0","Gilmore","248.58077","841","Just Lose It","23"
"Original Love","Tegan","6","Levine","337.76281","903","Kokoro - Angel Heart (album mix)","80"
"BarlowGirl","Tegan","7","Levine","258.40281","903","Beautiful Ending (Album)","80"
"Me First And The Gimme Gimmes","Tegan","8","Levine","105.1424","903","Phantom Of The Opera","80"
"George Michael","Ava","0","Robinson","302.602","422","Careless Whisper","13"
"Easy Star All-Stars","Tegan","9","Levine","272.50893","903","Lucy in the Sky With Diamonds (feat. Frankie Paul)","80"
"Linda Ronstadt","Tegan","10","Levine","181.7073","903","Birds","80"
"Florence + The Machine","Tegan","11","Levine","258.55955","903","Cosmic Love","80"
"Deftones","Tegan","12","Levine","241.52771","903","Sextape (Album Version)","80"
"Los Concorde","Sara","1","Johnson","223.7122","564","No Usemos Ropa Hoy","95"
"Early Man","Tegan","13","Levine","201.32526","903","Fight","80"
"Frumpies","Tegan","14","Levine","134.47791","903","Fuck Kitty","80"
